PassengerId,Survived,Sex,Age,Fare,Mr,Miss,Mrs,Master,Pclass_1,Pclass_2,Pclass_3,Embarked_S,Embarked_C,Embarked_Q
435,0,0,0.6230208595124404,0.1091095334796455,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
436,1,1,0.17064589092736868,0.23422440102965048,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
437,0,1,0.2586076903744659,0.06709553154495196,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
438,1,1,0.2963056044232219,0.03659756266088288,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
439,0,0,0.7989444584066349,0.5133418122566507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
440,0,0,0.38426740387031916,0.020494635090094415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
441,1,1,0.5601910027645137,0.05123658772523604,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
442,0,0,0.24604171902488062,0.018542765081513996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
443,0,0,0.3088715757728072,0.015175789316712771,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
444,1,1,0.34656948982156316,0.025374310111545468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
445,1,0,0.34656948982156316,0.015834545444608664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
446,1,0,0.04498617743151546,0.15977676072337862,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
447,1,1,0.15807991957778336,0.038061465167318204,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
448,1,0,0.4219653179190751,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
449,1,1,0.05755214878110078,0.03758969818624431,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
450,1,0,0.648152802211611,0.05953203526170282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
451,0,0,0.4470972606182458,0.05416439273810667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
452,0,0,0.34656948982156316,0.03897240290032268,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
453,0,0,0.37170143252073384,0.05416439273810667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
454,1,0,0.610454888162855,0.17391981561855152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
455,0,0,0.34656948982156316,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
456,1,0,0.35913546117114853,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
457,0,0,0.8115104297562202,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
458,1,1,0.34656948982156316,0.10122885832000206,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
459,1,1,0.6230208595124404,0.020494635090094415,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
460,0,0,0.34656948982156316,0.015126992566498259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
461,1,0,0.5978889168132697,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
462,0,0,0.4219653179190751,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
463,0,0,0.5853229454636844,0.07514699533034619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
464,0,0,0.5978889168132697,0.025374310111545468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
465,0,0,0.34656948982156316,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
466,0,0,0.4722292033174164,0.013760683560491965,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
467,0,0,0.34656948982156316,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
468,0,0,0.6984166876099522,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
469,0,0,0.34656948982156316,0.015078195816283748,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
470,1,1,0.0041467705453631576,0.03758969818624431,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
471,0,0,0.34656948982156316,0.014151057562208049,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
472,0,0,0.4722292033174164,0.016908073949327893,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
473,1,1,0.4093993465694898,0.05416439273810667,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
474,1,1,0.2837396330736366,0.026919605597338588,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
475,0,1,0.2711736617240512,0.019201521209409888,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
476,0,0,0.34656948982156316,0.10149724044618187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
477,0,0,0.4219653179190751,0.04098927018018883,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
478,0,0,0.35913546117114853,0.013752485706455927,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
479,0,0,0.2711736617240512,0.014679623960531627,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
480,1,1,0.01985423473234481,0.023983602730431916,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
481,0,0,0.10781603417944208,0.09154270340242172,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
482,0,0,0.34656948982156316,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
483,0,0,0.6230208595124404,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
484,1,1,0.7863784870570495,0.018713553707264782,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
485,1,0,0.3088715757728072,0.17777475888549785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
486,0,1,0.34656948982156316,0.049707687947515,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
487,1,1,0.4345312892686604,0.17566830077223786,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
488,0,0,0.723548630309123,0.057970539254838485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
489,0,0,0.37170143252073384,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
490,1,0,0.10781603417944208,0.031034733136428686,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
491,0,0,0.34656948982156316,0.03897240290032268,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
492,0,0,0.2586076903744659,0.014151057562208049,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
493,0,0,0.685850716260367,0.05953203526170282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
494,0,0,0.8869062578537321,0.09662576327876685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
495,0,0,0.2586076903744659,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
496,0,0,0.34656948982156316,0.028220722145058292,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
497,1,1,0.6732847449107816,0.1527664244005612,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
498,0,0,0.34656948982156316,0.029473237129564348,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
499,0,1,0.3088715757728072,0.29580589980036276,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
500,0,0,0.2963056044232219,0.015216388212891242,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
501,0,0,0.20834380497612465,0.016908073949327893,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
502,0,1,0.2586076903744659,0.015126992566498259,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
503,0,1,0.34656948982156316,0.014891206669461744,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
504,0,1,0.4596632319678311,0.018713553707264782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
505,1,1,0.19577783362653933,0.16883675574220638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
506,0,0,0.22090977632571,0.2125586439344078,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
507,1,1,0.4093993465694898,0.050748620223090936,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
508,1,0,0.34656948982156316,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
509,0,0,0.34656948982156316,0.04396587194327397,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
510,1,0,0.32143754712239253,0.11027245763075773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
511,1,0,0.35913546117114853,0.015126992566498259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
512,0,0,0.34656948982156316,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
513,1,0,0.4470972606182458,0.05130978285055781,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
514,1,1,0.6732847449107816,0.11594107850967697,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
515,0,0,0.2963056044232219,0.014630827210317117,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
516,0,0,0.5853229454636844,0.06640417918791278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
517,1,1,0.4219653179190751,0.020494635090094415,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
518,0,0,0.34656948982156316,0.04713766070721715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
519,1,1,0.4470972606182458,0.050748620223090936,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
520,0,0,0.39683337521990447,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
521,1,1,0.37170143252073384,0.18249984580226933,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
522,0,0,0.2711736617240512,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
523,0,0,0.34656948982156316,0.014102260811993537,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
524,1,1,0.5476250314149284,0.11316786160148591,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
525,0,0,0.34656948982156316,0.014110458666029575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
526,0,0,0.5036441316913798,0.015126992566498259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
527,1,1,0.6230208595124404,0.020494635090094415,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
528,0,0,0.34656948982156316,0.4328841690069588,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
529,0,0,0.4847951746670017,0.015468569817999833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
530,0,0,0.2837396330736366,0.022446505098674838,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
531,1,1,0.01985423473234481,0.050748620223090936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
532,0,0,0.34656948982156316,0.014110458666029575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
533,0,0,0.20834380497612465,0.014110458666029575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
534,1,1,0.34656948982156316,0.04364049521284362,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
535,0,1,0.37170143252073384,0.016908073949327893,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
536,1,1,0.08268409148027142,0.05123658772523604,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
537,0,0,0.5601910027645137,0.051822148727810165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
538,1,1,0.37170143252073384,0.20772776566317125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
539,0,0,0.34656948982156316,0.028302115124416098,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
540,1,1,0.2711736617240512,0.09661756542473082,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
541,1,1,0.4470972606182458,0.13858277060920987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
542,0,1,0.10781603417944208,0.06104473451835265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
543,0,1,0.1329479768786127,0.06104473451835265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
544,1,0,0.39683337521990447,0.050748620223090936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
545,0,0,0.6230208595124404,0.20772776566317125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
546,0,0,0.7989444584066349,0.050748620223090936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
547,1,1,0.2334757476752953,0.050748620223090936,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
548,1,0,0.34656948982156316,0.02705779799394608,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
549,0,0,0.4093993465694898,0.04006213192611313,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
550,1,0,0.09525006282985675,0.07173122281533045,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
551,1,0,0.20834380497612465,0.21642978772242535,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
552,0,0,0.33400351847197784,0.050748620223090936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
553,0,0,0.34656948982156316,0.015281580671177828,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
554,1,0,0.2711736617240512,0.014102260811993537,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
555,1,1,0.2711736617240512,0.015175789316712771,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
556,0,0,0.7738125157074642,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
557,1,1,0.5978889168132697,0.07729405233978466,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
558,0,0,0.34656948982156316,0.4440992237022602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
559,1,1,0.4847951746670017,0.1554664461834305,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
560,1,1,0.4470972606182458,0.033962538149299316,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
561,0,0,0.34656948982156316,0.015126992566498259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
562,0,0,0.49736114601658704,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
563,0,0,0.34656948982156316,0.026350245115835676,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
564,0,0,0.34656948982156316,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
565,0,1,0.34656948982156316,0.015712553569072387,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
566,0,0,0.2963056044232219,0.04713766070721715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
567,0,0,0.2334757476752953,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
568,0,1,0.35913546117114853,0.04113566043083236,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
569,0,0,0.34656948982156316,0.014110458666029575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
570,1,0,0.39683337521990447,0.015330377421392339,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
571,1,0,0.7738125157074642,0.020494635090094415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
572,1,1,0.6607187735611963,0.10048070654571319,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
573,1,0,0.4470972606182458,0.051504969851415845,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
574,1,1,0.34656948982156316,0.015126992566498259,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
575,0,0,0.19577783362653933,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
576,0,0,0.2334757476752953,0.028302115124416098,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
577,1,1,0.4219653179190751,0.025374310111545468,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
578,1,1,0.4847951746670017,0.1091095334796455,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
579,0,1,0.34656948982156316,0.028220722145058292,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
580,1,0,0.39683337521990447,0.015468569817999833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
581,1,1,0.3088715757728072,0.05855610025741262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
582,1,1,0.4847951746670017,0.21642978772242535,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
583,0,0,0.6732847449107816,0.050748620223090936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
584,0,0,0.4470972606182458,0.07831878409428937,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
585,0,0,0.34656948982156316,0.017005667449756914,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
586,1,1,0.22090977632571,0.1554664461834305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
587,0,0,0.5853229454636844,0.02927805012870631,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
588,1,0,0.7486805730082936,0.15458810467956932,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
589,0,0,0.2711736617240512,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
590,0,0,0.34656948982156316,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
591,0,0,0.4345312892686604,0.013907073811135496,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
592,1,1,0.648152802211611,0.1527664244005612,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
593,0,0,0.5853229454636844,0.014151057562208049,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
594,0,1,0.34656948982156316,0.015126992566498259,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
595,0,0,0.4596632319678311,0.050748620223090936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
596,0,0,0.4470972606182458,0.04713766070721715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
597,1,1,0.34656948982156316,0.06441171028315387,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
598,0,0,0.610454888162855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
599,0,0,0.34656948982156316,0.014102260811993537,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
600,1,0,0.610454888162855,0.11111839809247648,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
601,1,1,0.2963056044232219,0.05270049023167135,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
602,0,0,0.34656948982156316,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
603,0,0,0.34656948982156316,0.08275928836380983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
604,0,0,0.5476250314149284,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
605,1,0,0.4345312892686604,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
606,0,0,0.4470972606182458,0.030351578633425542,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
607,0,0,0.37170143252073384,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
608,1,0,0.33400351847197784,0.05953203526170282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
609,1,1,0.2711736617240512,0.08115719346076702,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
610,1,1,0.49736114601658704,0.2995388511917728,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
611,0,1,0.4847951746670017,0.06104473451835265,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
612,0,0,0.34656948982156316,0.013760683560491965,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
613,1,1,0.34656948982156316,0.030253985132996517,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
614,0,0,0.34656948982156316,0.015126992566498259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
615,0,0,0.4345312892686604,0.015712553569072387,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
616,1,1,0.2963056044232219,0.12687155055772734,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
617,0,0,0.4219653179190751,0.028106928123558056,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
618,0,1,0.32143754712239253,0.031425107138144774,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
619,1,1,0.04498617743151546,0.07612293033463641,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
620,0,0,0.32143754712239253,0.020494635090094415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
621,0,0,0.33400351847197784,0.028212719478023115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
622,1,0,0.5224930887157577,0.10257896680493714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
623,1,0,0.24604171902488062,0.030725752114070404,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
624,0,0,0.2586076903744659,0.015330377421392339,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
625,0,0,0.2586076903744659,0.031425107138144774,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
626,0,0,0.7612465443578789,0.06308600017332605,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
627,0,0,0.7109826589595376,0.024105594605968193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
628,1,1,0.2586076903744659,0.15216446768991498,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
629,0,0,0.32143754712239253,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
630,0,0,0.34656948982156316,0.015094396337354966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
631,1,0,1.0,0.05855610025741262,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
632,0,0,0.6355868308620256,0.013768881414528002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
633,1,0,0.39683337521990447,0.05953203526170282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
634,0,0,0.34656948982156316,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
635,0,1,0.10781603417944208,0.05445717323939373,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
636,1,1,0.34656948982156316,0.025374310111545468,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
637,0,0,0.39683337521990447,0.015468569817999833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
638,0,0,0.38426740387031916,0.05123658772523604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
639,0,1,0.5099271173661725,0.07746484096553544,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
640,0,0,0.34656948982156316,0.031425107138144774,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
641,0,0,0.24604171902488062,0.015330377421392339,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
642,1,1,0.2963056044232219,0.13526459159462315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
643,0,1,0.01985423473234481,0.05445717323939373,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
644,1,0,0.34656948982156316,0.11027245763075773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
645,1,1,0.0041467705453631576,0.03758969818624431,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
646,1,0,0.5978889168132697,0.1497654242623688,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
647,0,0,0.2334757476752953,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
648,1,0,0.6984166876099522,0.06929138530460494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
649,0,0,0.34656948982156316,0.014736618564782174,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
650,1,1,0.2837396330736366,0.014736618564782174,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
651,0,0,0.34656948982156316,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
652,1,1,0.22090977632571,0.044893010197349675,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
